City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Weather Description
460,Balabac,7.9868,117.0645,81.39,79,99,11.72,PH,2021-12-10 18:44:26,overcast clouds
461,Waddan,29.1614,16.139,52.27,42,0,3.49,LY,2021-12-10 18:44:26,clear sky
462,Port Blair,11.6667,92.75,79.14,79,1,10.25,IN,2021-12-10 18:44:26,clear sky
463,Quzhou,28.9594,118.8686,50.07,79,0,5.08,CN,2021-12-10 18:44:27,clear sky
464,Hualmay,-11.0964,-77.6139,70.07,79,100,8.75,PE,2021-12-10 18:44:27,overcast clouds
465,Wajima,37.4,136.9,53.08,68,11,3.36,JP,2021-12-10 18:44:27,few clouds
466,Kargasok,59.0556,80.8572,19.04,77,100,15.59,RU,2021-12-10 18:44:28,overcast clouds
467,Cayenne,4.9333,-52.3333,82.44,87,90,3.0,GF,2021-12-10 18:44:28,overcast clouds
468,Baruun-Urt,46.6806,113.2792,11.61,89,100,8.03,MN,2021-12-10 18:36:43,overcast clouds
469,Akcakoca,41.0866,31.1162,55.89,57,100,9.04,TR,2021-12-10 18:44:29,overcast clouds
470,Sinnamary,5.3833,-52.95,78.62,89,100,8.86,GF,2021-12-10 18:44:29,overcast clouds
471,Lubbock,33.6001,-101.8338,68.38,36,75,17.0,US,2021-12-10 18:44:29,dust
472,Isla Mujeres,21.2311,-86.731,84.16,71,0,14.29,MX,2021-12-10 18:44:29,clear sky
473,Sola,-13.8833,167.55,77.67,100,20,0.0,VU,2021-12-10 18:44:30,few clouds
474,Myitkyina,25.3833,97.4,61.77,95,2,2.68,MM,2021-12-10 18:44:30,clear sky
475,Cienfuegos,22.1461,-80.4356,86.14,58,40,8.05,CU,2021-12-10 18:44:30,scattered clouds
476,Santa Catalina,9.3337,122.8637,77.56,91,100,7.78,PH,2021-12-10 18:44:31,overcast clouds
477,Coihaique,-45.5752,-72.0662,74.01,38,40,9.22,CL,2021-12-10 18:44:31,scattered clouds
478,Chifeng,42.2683,118.9636,29.84,50,100,5.21,CN,2021-12-10 18:44:31,overcast clouds
479,Faya,18.3851,42.4509,55.51,29,0,6.49,SA,2021-12-10 18:44:32,clear sky
480,Mattru,7.6244,-11.8332,79.48,77,55,4.54,SL,2021-12-10 18:38:14,broken clouds
481,Boca Do Acre,-8.7522,-67.3978,77.11,96,99,3.58,BR,2021-12-10 18:44:32,overcast clouds
482,Andapa,-14.65,49.65,67.32,99,97,0.54,MG,2021-12-10 18:44:32,overcast clouds
483,Areosa,41.7178,-8.8571,55.96,89,44,7.47,PT,2021-12-10 18:44:33,scattered clouds
484,Pokaran,26.9167,71.9167,61.36,25,47,7.78,IN,2021-12-10 18:44:33,scattered clouds
485,Tubuala,9.5167,-79.0333,93.33,77,8,15.46,PA,2021-12-10 18:44:33,clear sky
486,Akrata,38.15,22.3167,52.81,70,34,11.3,GR,2021-12-10 18:44:34,scattered clouds
487,Guayaramerin,-10.8368,-65.3614,89.65,62,40,6.91,BO,2021-12-10 18:44:34,scattered clouds
488,Naryan-Mar,67.6713,53.087,14.56,92,15,11.36,RU,2021-12-10 18:38:02,few clouds
489,Ostrovnoy,68.0531,39.5131,19.42,76,100,23.04,RU,2021-12-10 18:44:36,overcast clouds
490,Pochutla,15.7432,-96.4661,89.42,52,15,8.43,MX,2021-12-10 18:38:47,few clouds
491,General Artigas,-26.9333,-56.2167,93.09,23,24,3.42,PY,2021-12-10 18:44:36,few clouds
492,Teya,60.3778,92.6267,-8.36,99,100,4.38,RU,2021-12-10 18:37:41,overcast clouds
493,Qingdao,36.0986,120.3719,33.4,100,95,4.47,CN,2021-12-10 18:44:37,fog
494,Sao Miguel,-5.4667,-35.3667,88.57,63,53,15.7,BR,2021-12-10 18:44:37,broken clouds
495,Waipawa,-41.4122,175.5153,64.45,76,100,10.02,NZ,2021-12-10 18:44:37,light rain
496,North Bend,43.4065,-124.2243,47.07,97,75,11.5,US,2021-12-10 18:44:38,broken clouds
497,Iranshahr,27.2025,60.6848,61.14,16,0,0.0,IR,2021-12-10 18:38:01,clear sky
498,Vigrestad,58.5667,5.7,39.0,68,47,14.36,NO,2021-12-10 18:44:38,scattered clouds
499,Chara,56.9064,118.2631,-6.59,90,100,1.3,RU,2021-12-10 18:44:38,overcast clouds
500,Baoqing,46.3317,132.2111,25.52,94,99,6.6,CN,2021-12-10 18:44:39,overcast clouds
501,Basoko,1.2391,23.616,77.34,65,95,3.09,CD,2021-12-10 18:37:25,overcast clouds
502,Hay River,60.8156,-115.7999,-4.02,84,90,1.14,CA,2021-12-10 18:36:57,mist
503,Lagoa,39.05,-27.9833,63.5,77,12,10.58,PT,2021-12-10 18:40:53,few clouds
504,San Quintin,30.4833,-115.95,61.57,51,0,13.89,MX,2021-12-10 18:44:44,clear sky
505,Makuyuni,-4.7333,38.1,74.75,79,31,2.84,TZ,2021-12-10 18:44:45,light rain
506,Jiwani,25.05,61.7417,73.2,50,55,6.13,PK,2021-12-10 18:44:45,broken clouds
507,Sao Luiz Gonzaga,-28.4083,-54.9608,94.03,19,30,6.4,BR,2021-12-10 18:44:45,scattered clouds
508,Barcelos,41.5388,-8.6151,55.54,93,67,4.47,PT,2021-12-10 18:38:00,broken clouds
509,Luau,-10.7073,22.2247,67.41,85,72,3.6,AO,2021-12-10 18:44:46,light rain
510,Mana,5.6592,-53.7767,78.82,86,100,8.52,GF,2021-12-10 18:44:46,overcast clouds
511,Santa Rosa,14.3122,121.1114,78.12,82,23,11.27,PH,2021-12-10 18:44:46,few clouds
512,Vredendal,-31.6683,18.5012,67.21,71,100,13.35,ZA,2021-12-10 18:44:47,overcast clouds
513,Pontianak,-0.0333,109.3333,75.18,100,90,3.44,ID,2021-12-10 18:44:47,mist
514,Kavaratti,10.5669,72.642,82.08,74,82,3.51,IN,2021-12-10 18:44:47,broken clouds
515,Pasni,25.2631,63.471,72.05,53,60,6.82,PK,2021-12-10 18:44:24,broken clouds
516,Sabzevar,36.2126,57.6819,48.25,36,0,3.31,IR,2021-12-10 18:44:48,clear sky
517,Langsa,4.4683,97.9683,74.82,94,100,3.02,ID,2021-12-10 18:44:48,overcast clouds
518,Maku,39.2911,44.4521,36.61,69,0,3.0,IR,2021-12-10 18:44:49,clear sky
519,Bati,11.1833,40.0167,62.02,39,0,4.21,ET,2021-12-10 18:44:49,clear sky
520,Beausejour,50.0622,-96.5167,19.83,81,16,8.3,CA,2021-12-10 18:44:49,few clouds
521,Donskoye,45.4552,41.9741,39.33,86,7,6.29,RU,2021-12-10 18:44:49,clear sky
522,Vung Tau,10.346,107.0843,76.08,77,97,4.76,VN,2021-12-10 18:44:50,overcast clouds
523,Powell River,49.8496,-124.5361,39.47,93,90,9.22,CA,2021-12-10 18:44:06,overcast clouds
524,Torit,4.4133,32.5678,88.95,26,63,6.02,SS,2021-12-10 18:44:50,broken clouds
525,Kampong Thum,12.7111,104.8887,68.25,70,90,5.86,KH,2021-12-10 18:39:32,overcast clouds
526,Sur,22.5667,59.5289,72.54,56,51,5.77,OM,2021-12-10 18:44:51,broken clouds
527,Cabedelo,-6.9811,-34.8339,86.67,71,83,12.8,BR,2021-12-10 18:39:06,broken clouds
528,Port-Gentil,-0.7193,8.7815,81.54,80,82,6.93,GA,2021-12-10 18:41:07,broken clouds
529,Juxtlahuaca,17.4294,-99.1467,87.22,32,100,2.35,MX,2021-12-10 18:44:51,overcast clouds
530,Doctor Arroyo,23.6667,-100.1833,74.62,17,100,7.63,MX,2021-12-10 18:44:52,overcast clouds
531,Maturin,9.75,-63.1767,87.89,48,96,12.06,VE,2021-12-10 18:44:52,overcast clouds
532,Azanka,58.0401,64.7893,16.16,96,75,5.79,RU,2021-12-10 18:44:52,broken clouds
533,Bintulu,3.1667,113.0333,75.61,100,40,0.0,MY,2021-12-10 18:44:53,scattered clouds
534,Morondava,-20.2833,44.2833,80.13,84,89,7.72,MG,2021-12-10 18:44:53,overcast clouds
535,Narrabri,-30.3167,149.7833,57.52,88,0,5.75,AU,2021-12-10 18:44:53,clear sky
536,Ahlat,38.7518,42.4814,32.83,72,1,3.96,TR,2021-12-10 18:44:54,clear sky
537,Beira,-19.8436,34.8389,80.69,83,20,13.0,MZ,2021-12-10 18:44:54,few clouds
538,Ikom,5.9667,8.7063,80.01,37,34,3.4,NG,2021-12-10 18:44:54,scattered clouds
539,Taraza,7.5836,-75.4007,88.95,60,93,4.65,CO,2021-12-10 18:44:55,overcast clouds
540,Kutum,14.2,24.6667,68.38,18,0,7.78,SD,2021-12-10 18:44:55,clear sky
541,Wangkui,46.8333,126.5,5.86,97,100,1.52,CN,2021-12-10 18:44:55,overcast clouds
542,Ahuimanu,21.4447,-157.8378,77.45,73,75,11.5,US,2021-12-10 18:44:56,broken clouds
543,Pueblo Nuevo,23.3833,-105.3833,65.77,28,99,6.38,MX,2021-12-10 18:44:56,overcast clouds
544,Mafinga,-7.25,35.0667,78.22,44,89,9.19,TZ,2021-12-10 18:44:56,overcast clouds
545,Gat,31.61,34.7642,66.9,44,100,4.05,IL,2021-12-10 18:44:57,overcast clouds
546,Jashpurnagar,22.9,84.15,61.45,66,95,4.92,IN,2021-12-10 18:45:02,overcast clouds
547,Luderitz,-26.6481,15.1594,62.58,86,0,12.55,NA,2021-12-10 18:45:02,clear sky
548,Boguchany,58.3814,97.4531,-6.02,97,63,6.15,RU,2021-12-10 18:45:03,broken clouds
549,Fukue,32.6881,128.8419,60.04,64,100,7.92,JP,2021-12-10 18:45:03,overcast clouds
550,Mae Hong Son,19.3003,97.9685,65.59,86,0,1.5,TH,2021-12-10 18:45:03,clear sky
551,Axim,4.8699,-2.2405,80.46,83,22,8.86,GH,2021-12-10 18:45:04,light rain
552,Abu Kamal,34.4506,40.9171,55.44,53,5,5.37,SY,2021-12-10 18:45:04,clear sky
553,Ornskoldsvik,63.2909,18.7153,32.95,100,90,10.36,SE,2021-12-10 18:45:04,light snow
554,Tahoua,14.8888,5.2692,82.38,13,26,6.91,NE,2021-12-10 18:45:05,scattered clouds
555,Concarneau,47.875,-3.9225,48.99,73,49,14.54,FR,2021-12-10 18:45:05,scattered clouds
556,Nokha,27.6,73.4167,58.71,27,5,5.3,IN,2021-12-10 18:45:05,clear sky
557,Capellania,8.3,-80.55,89.31,58,12,14.45,PA,2021-12-10 18:45:06,few clouds
558,Kachug,53.9606,105.8817,6.37,81,97,10.83,RU,2021-12-10 18:45:06,overcast clouds
559,Sobolevo,54.4299,31.8996,33.78,95,100,18.57,RU,2021-12-10 18:45:06,overcast clouds
560,Masvingo,-20.0637,30.8277,73.45,48,57,5.12,ZW,2021-12-10 18:45:07,broken clouds
561,Sayat,38.7839,63.8803,42.67,38,6,8.43,TM,2021-12-10 18:39:28,clear sky
562,Ascope,-7.7144,-79.1078,63.73,55,84,11.18,PE,2021-12-10 18:45:08,broken clouds
563,Castelldefels,41.2779,1.9703,59.05,54,20,15.01,ES,2021-12-10 18:45:08,few clouds
564,Pitkyaranta,61.5734,31.4792,14.99,83,80,12.97,RU,2021-12-10 18:45:09,broken clouds
565,Meulaboh,4.1363,96.1285,77.34,85,98,2.33,ID,2021-12-10 18:45:09,overcast clouds
566,Mahajanga,-15.7167,46.3167,82.42,74,20,5.75,MG,2021-12-10 18:45:09,light rain
567,Asau,46.4333,26.4,40.28,86,100,2.71,RO,2021-12-10 18:45:10,light rain
568,Los Palacios,22.5872,-83.2486,83.91,48,4,12.64,CU,2021-12-10 18:45:10,clear sky
569,Pringsewu,-5.3582,104.9744,72.23,97,100,1.88,ID,2021-12-10 18:45:10,overcast clouds
570,Marsaxlokk,35.8419,14.5431,62.08,71,100,32.17,MT,2021-12-10 18:45:11,overcast clouds
571,Shingu,33.7333,135.9833,48.36,84,0,5.95,JP,2021-12-10 18:45:11,clear sky
572,Dire Dawa,9.5931,41.8661,63.55,58,6,3.24,ET,2021-12-10 18:45:11,clear sky
573,Davila,18.4726,120.5763,75.18,80,81,21.14,PH,2021-12-10 18:45:12,broken clouds
574,Karratha,-20.7377,116.8463,87.21,43,5,7.14,AU,2021-12-10 18:39:29,clear sky
575,Mitsamiouli,-11.3847,43.2844,80.89,74,20,17.27,KM,2021-12-10 18:45:12,few clouds
576,Broome,42.2506,-75.833,44.02,69,90,1.01,US,2021-12-10 18:45:12,overcast clouds
577,Bosaso,11.2842,49.1816,75.97,74,14,9.01,SO,2021-12-10 18:45:13,few clouds
578,Haines Junction,60.7522,-137.5108,4.95,85,90,3.44,CA,2021-12-10 18:45:13,overcast clouds
579,Duldurga,50.6761,113.5931,10.62,65,100,11.43,RU,2021-12-10 18:45:13,overcast clouds
580,Khash,28.2211,61.2158,49.62,21,1,2.42,IR,2021-12-10 18:45:14,clear sky
581,Kaka,37.3482,59.6143,50.59,49,7,3.29,TM,2021-12-10 18:45:14,clear sky
582,Belyy Yar,53.6039,91.3903,19.29,68,0,6.71,RU,2021-12-10 18:45:14,clear sky
583,Borinskoye,52.4569,39.3713,26.89,68,1,8.84,RU,2021-12-10 18:45:15,clear sky
584,Moron,-34.6534,-58.6198,82.02,56,99,1.99,AR,2021-12-10 18:35:41,overcast clouds
585,Boyolangu,-8.1181,111.8935,76.21,91,99,3.44,ID,2021-12-10 18:36:08,overcast clouds
586,Sao Jose Da Coroa Grande,-8.8978,-35.1478,82.47,70,38,12.68,BR,2021-12-10 18:45:15,scattered clouds
587,Aketi,2.7388,23.7833,76.17,53,100,1.07,CD,2021-12-10 18:45:16,overcast clouds
588,Bin Qirdan,33.1378,11.2197,58.14,35,6,16.6,TN,2021-12-10 18:45:16,clear sky
589,Karabash,55.4808,60.2157,19.06,88,100,2.91,RU,2021-12-10 18:45:16,overcast clouds
590,Alappuzha,9.49,76.3264,79.86,70,5,2.33,IN,2021-12-10 18:45:17,clear sky
591,Koslan,63.4564,48.8989,-0.63,99,54,5.12,RU,2021-12-10 18:45:17,broken clouds
592,Aswan,24.0934,32.907,72.7,40,0,13.8,EG,2021-12-10 18:35:23,clear sky
593,Walvis Bay,-22.9575,14.5053,67.15,68,0,8.05,NA,2021-12-10 18:45:23,clear sky
594,Pevek,69.7008,170.3133,-28.95,98,99,3.22,RU,2021-12-10 18:45:23,overcast clouds
595,San Jeronimo,-11.9472,-75.2829,66.74,46,46,4.63,PE,2021-12-10 18:45:23,scattered clouds
596,Olafsvik,64.8945,-23.7142,34.88,76,92,10.83,IS,2021-12-10 18:36:15,overcast clouds
597,Aykhal,66.0,111.5,-14.15,97,100,13.65,RU,2021-12-10 18:45:24,overcast clouds
598,Capitan Bado,-23.2667,-55.5333,90.27,23,84,6.2,PY,2021-12-10 18:45:24,broken clouds
599,San Miguel,13.4833,-88.1833,92.8,43,0,8.05,SV,2021-12-10 18:45:25,clear sky
600,Bagdarin,54.4333,113.6,-3.59,90,100,3.31,RU,2021-12-10 18:45:25,overcast clouds
601,Voznesenye,61.0106,35.4781,10.62,85,100,8.3,RU,2021-12-10 18:45:25,overcast clouds
602,Trelew,-43.249,-65.3051,90.18,17,0,23.15,AR,2021-12-10 18:45:26,clear sky
603,Tezu,27.9167,96.1667,61.45,50,50,3.89,IN,2021-12-10 18:45:26,scattered clouds
604,Conceicao Do Araguaia,-8.2578,-49.2647,80.71,86,100,1.28,BR,2021-12-10 18:45:26,overcast clouds
605,Rudbar,30.15,62.6,54.91,19,12,1.43,AF,2021-12-10 18:45:27,few clouds
606,Umm Kaddadah,13.6017,26.6876,71.11,30,0,12.73,SD,2021-12-10 18:45:27,clear sky
607,Riyadh,24.6877,46.7219,59.14,34,37,7.16,SA,2021-12-10 18:45:27,scattered clouds
608,Hilton Head Island,32.2163,-80.7526,64.99,83,75,3.44,US,2021-12-10 18:44:09,broken clouds
609,Karatau,43.1667,70.4667,35.22,43,92,4.12,KZ,2021-12-10 18:45:28,overcast clouds
610,Novyy Urengoy,66.0833,76.6333,11.17,94,100,16.53,RU,2021-12-10 18:38:17,snow
611,Makakilo City,21.3469,-158.0858,77.61,70,1,5.75,US,2021-12-10 18:38:26,clear sky
612,Kovdor,67.5662,30.4758,12.76,83,100,6.71,RU,2021-12-10 18:45:28,overcast clouds
613,Belmonte,-15.8631,-38.8828,75.7,91,100,4.88,BR,2021-12-10 18:45:29,overcast clouds
614,Koungou,-12.7336,45.2042,76.71,94,0,3.44,YT,2021-12-10 18:45:29,clear sky
615,Uyuni,-20.4597,-66.825,63.5,37,76,17.2,BO,2021-12-10 18:36:00,broken clouds
616,Vangaindrano,-23.35,47.6,75.02,91,13,6.82,MG,2021-12-10 18:45:29,light rain
617,Prince Albert,53.2001,-105.7677,19.35,68,75,5.75,CA,2021-12-10 18:45:17,light snow
618,Uray,60.1247,64.7758,10.4,84,6,11.36,RU,2021-12-10 18:45:30,clear sky
619,Dauphin,51.1494,-100.0502,23.14,58,1,13.8,CA,2021-12-10 18:45:30,clear sky
620,Quepos,9.4236,-84.1652,95.79,65,11,5.88,CR,2021-12-10 18:45:30,few clouds
621,Avera,33.194,-82.5271,55.06,91,100,5.39,US,2021-12-10 18:36:31,overcast clouds
622,Onalaska,43.8844,-91.2351,35.46,73,90,8.05,US,2021-12-10 18:44:26,overcast clouds
623,Witu,-2.3889,40.4382,82.56,88,13,6.53,KE,2021-12-10 18:45:31,few clouds
624,Makat,47.6469,53.3463,38.07,96,100,6.76,KZ,2021-12-10 18:45:31,overcast clouds
625,Aberdeen,57.1437,-2.0981,37.89,75,2,10.36,GB,2021-12-10 18:44:13,clear sky
626,Hayvoron,48.3396,29.8679,48.34,81,100,21.92,UA,2021-12-10 18:45:32,overcast clouds
627,Suba,10.8438,121.0102,80.17,86,95,32.1,PH,2021-12-10 18:45:32,overcast clouds
628,Berezovyy,51.6667,135.7,19.13,97,100,2.06,RU,2021-12-10 18:45:33,overcast clouds
629,Palana,59.1167,159.9667,7.7,94,98,6.89,RU,2021-12-10 18:45:34,overcast clouds
630,Gorom-Gorom,14.4439,-0.2361,77.29,9,97,9.22,BF,2021-12-10 18:45:34,overcast clouds
631,Lishui,28.4604,119.9103,50.09,96,0,2.77,CN,2021-12-10 18:45:34,clear sky
632,Whitehorse,60.7161,-135.0538,20.17,86,75,13.8,CA,2021-12-10 18:45:35,broken clouds
633,Villahermosa,17.9833,-92.9167,86.07,54,1,57.53,MX,2021-12-10 18:43:50,clear sky
634,Labytnangi,66.6572,66.4183,9.43,85,100,8.59,RU,2021-12-10 18:45:35,overcast clouds
635,Port Keats,-14.25,129.55,80.28,81,100,4.85,AU,2021-12-10 18:45:35,overcast clouds
636,Ginda,30.6945,78.4932,39.02,23,0,8.57,IN,2021-12-10 18:45:36,clear sky
637,Oxford,51.7522,-1.256,41.77,86,6,1.99,GB,2021-12-10 18:45:41,clear sky
638,Luganville,-15.5333,167.1667,79.74,85,90,1.77,VU,2021-12-10 18:45:41,overcast clouds
639,Pangoa,-12.1167,-73.0,83.16,56,100,4.25,PE,2021-12-10 18:45:42,overcast clouds
640,Urumita,10.5589,-73.0123,91.81,30,54,9.78,CO,2021-12-10 18:45:42,broken clouds
641,Newport,51.5877,-2.9984,43.83,78,9,11.63,GB,2021-12-10 18:42:30,clear sky
642,Porbandar,21.6422,69.6093,73.81,52,0,13.8,IN,2021-12-10 18:45:43,clear sky
643,Shache,38.4167,77.2406,27.55,48,0,4.65,CN,2021-12-10 18:45:43,clear sky
644,Sajanan,37.0573,9.2426,59.92,91,100,30.04,TN,2021-12-10 18:45:43,overcast clouds
645,Marquette,46.5333,-87.6335,33.33,69,100,3.4,US,2021-12-10 18:45:43,overcast clouds
646,Nanning,22.8167,108.3167,66.65,73,85,5.77,CN,2021-12-10 18:45:44,overcast clouds
647,Penzance,50.1186,-5.5371,47.77,66,90,22.3,GB,2021-12-10 18:45:45,overcast clouds
648,Xuddur,4.1213,43.8894,76.14,36,16,9.46,SO,2021-12-10 18:45:46,few clouds
649,Cizre,37.3272,42.1903,50.22,64,0,2.21,TR,2021-12-10 18:45:46,clear sky
650,Sigiriya,7.9518,80.7426,71.83,96,28,3.13,LK,2021-12-10 18:45:46,scattered clouds
651,Ust-Ilimsk,58.0006,102.6619,4.08,91,100,9.6,RU,2021-12-10 18:45:47,overcast clouds
652,Urdoma,61.7533,48.5442,-10.01,100,90,3.02,RU,2021-12-10 18:45:47,overcast clouds
653,Necochea,-38.5473,-58.7368,67.06,76,100,8.08,AR,2021-12-10 18:45:48,overcast clouds
654,San Antonio,29.4241,-98.4936,82.9,71,75,5.01,US,2021-12-10 18:43:33,broken clouds
655,Te Anau,-45.4167,167.7167,52.36,82,100,2.46,NZ,2021-12-10 18:45:48,overcast clouds
656,Salamiyah,35.0113,37.0532,54.41,58,30,9.86,SY,2021-12-10 18:45:48,scattered clouds
657,Kloulklubed,7.0419,134.2556,79.3,72,13,7.4,PW,2021-12-10 18:45:49,few clouds
658,Brae,60.3964,-1.353,42.71,87,100,5.88,GB,2021-12-10 18:36:57,overcast clouds
659,Nzerekore,7.7562,-8.8179,80.82,42,95,2.64,GN,2021-12-10 18:45:49,overcast clouds
660,Mont-De-Marsan,44.0,-0.6667,51.44,94,75,8.05,FR,2021-12-10 18:45:49,broken clouds
661,Atambua,-9.1061,124.8925,75.29,84,96,2.95,ID,2021-12-10 18:45:50,overcast clouds
662,Khvastovichi,53.4694,35.0941,33.94,92,100,12.17,RU,2021-12-10 18:45:50,overcast clouds
663,Ipameri,-17.7219,-48.1597,87.55,39,56,3.24,BR,2021-12-10 18:45:50,broken clouds
664,Shelburne,44.0787,-80.2041,38.57,92,100,5.57,CA,2021-12-10 18:45:51,overcast clouds
665,Pangai,-19.8,-174.35,73.51,88,20,0.0,TO,2021-12-10 18:45:51,few clouds
666,Klaeng,12.7797,101.6483,77.9,100,4,4.32,TH,2021-12-10 18:45:51,clear sky
667,Cabatuan,10.8794,122.486,75.61,94,99,14.41,PH,2021-12-10 18:45:52,overcast clouds
668,Mayumba,-3.432,10.6554,78.46,89,91,4.59,GA,2021-12-10 18:36:32,light rain
669,Lhokseumawe,5.1801,97.1507,78.01,85,97,3.31,ID,2021-12-10 18:45:52,overcast clouds
670,Constitucion,-35.3333,-72.4167,63.19,77,67,11.95,CL,2021-12-10 18:45:52,broken clouds
671,Lakes Entrance,-37.8811,147.981,55.17,85,100,11.65,AU,2021-12-10 18:45:53,overcast clouds
672,Sorong,-0.8833,131.25,81.7,79,100,6.85,ID,2021-12-10 18:36:31,overcast clouds
673,Srandakan,-7.9386,110.2506,78.17,85,100,2.64,ID,2021-12-10 18:45:53,light rain
674,Eskisehir,39.7767,30.5206,46.31,71,75,12.66,TR,2021-12-10 18:45:54,broken clouds
675,Ketchikan,55.3422,-131.6461,36.07,93,90,4.61,US,2021-12-10 18:45:08,moderate rain
676,Mosquera,4.7059,-74.2302,66.29,68,75,9.22,CO,2021-12-10 18:41:13,broken clouds
677,Ternate,0.8,127.4,81.39,82,100,7.9,ID,2021-12-10 18:38:32,overcast clouds
678,Quelimane,-17.8786,36.8883,82.35,83,20,8.99,MZ,2021-12-10 18:45:55,few clouds
679,Phonhong,18.5007,102.4166,66.11,91,0,0.92,LA,2021-12-10 18:45:55,clear sky
680,Kurchum,48.5722,83.6542,-9.72,93,12,3.36,KZ,2021-12-10 18:45:55,few clouds
681,Wenatchee,47.4235,-120.3103,40.84,74,1,1.01,US,2021-12-10 18:45:56,clear sky
682,Morgan City,29.6994,-91.2068,82.4,78,90,20.71,US,2021-12-10 18:45:56,overcast clouds
683,Macklin,52.3334,-109.9348,21.54,74,100,10.65,CA,2021-12-10 18:45:56,overcast clouds
684,Iquique,-20.2208,-70.1431,73.44,61,92,3.78,CL,2021-12-10 18:42:09,overcast clouds
685,Gibsons,49.3997,-123.5027,41.0,90,100,7.29,CA,2021-12-10 18:43:13,overcast clouds
686,Cap-Aux-Meules,47.3821,-61.8597,26.62,59,75,4.61,CA,2021-12-10 18:46:02,light shower snow
687,Smidovich,48.6,133.8167,21.29,97,100,6.93,RU,2021-12-10 18:46:02,light snow
688,Kraslava,55.8951,27.168,35.15,97,100,14.85,LV,2021-12-10 18:46:03,overcast clouds
689,Makokou,0.5738,12.8642,76.91,71,98,1.45,GA,2021-12-10 18:46:03,overcast clouds
690,Turayf,31.6725,38.6637,52.05,66,0,13.8,SA,2021-12-10 18:46:03,clear sky
691,Itupiranga,-5.1347,-49.3267,89.92,69,98,2.13,BR,2021-12-10 18:46:04,overcast clouds
